Unnamed: 0,cik,company,label,ticker,gurufocus-company-name,gurufocus-stockid,filing_date,difference_in_months
1673,880804,"PREMIERE GLOBAL SERVICES, INC.",False,PGI,Premiere Global Services Inc  (Delisted),US090U,2015-03-16,-3
1675,881464,AMYLIN PHARMACEUTICALS INC,False,AMLN,Amylin Pharmaceuticals Inc  (Delisted),US022O,2012-02-22,-2
1676,881790,HF FINANCIAL CORP,False,HFFC,HF Financial Corp  (Delisted),US03NX,2015-09-11,-3
1677,881791,USF CORP,False,USFC,USF Corp  (Delisted),US05TL,2005-03-15,-3
1678,881890,ABAXIS INC,False,ABAX,Abaxis Inc  (Delisted),US01WI,2018-05-30,-2
1680,882095,GILEAD SCIENCES INC,False,GILD,Gilead Sciences Inc,US03IN,2021-02-25,34
1681,882104,"PDL BIOPHARMA, INC.",False,PDLI,PDL BioPharma Inc  (Delisted),US04SJ,2020-03-11,-3
1682,882154,"POWERSECURE INTERNATIONAL, INC.",False,POWR,PowerSecure International Inc  (Delisted),US0945,2016-03-14,-3
1683,882235,LINCARE HOLDINGS INC,False,LNCR,Lincare Holdings Inc  (Delisted),US044X,2012-02-23,-2
1684,882289,APRIA HEALTHCARE GROUP INC,False,AHG,Apria Healthcare Group Inc  (Delisted),US06A0,2013-03-11,-3
1685,882484,OCULAR SCIENCES INC /DE/,False,OCLR,Ocular Sciences Inc  (Delisted),US04MO,2004-03-15,-3
1686,882796,BIOCRYST PHARMACEUTICALS INC,False,BCRX,BioCryst Pharmaceuticals Inc,US02AU,2021-03-01,33
1687,882835,ROPER TECHNOLOGIES INC,False,ROP,Roper Technologies Inc,US09CS,2021-02-22,34
1688,883237,"VIRTUS INVESTMENT PARTNERS, INC.",False,VRTS,Virtus Investment Partners Inc,US05XA,2021-02-26,34
1689,883241,SYNOPSYS INC,False,SNPS,Synopsys Inc,US05E5,2021-12-13,22
1690,883293,VALASSIS COMMUNICATIONS INC,False,VCI,Valassis Communications Inc  (Delisted),US09YY,2013-03-01,-3
1691,883476,CRESCENT BANKING CO,False,CSNT,Crescent Banking Co  (Delisted),US0F0C,2010-04-01,-4
1692,883569,"FOSSIL GROUP, INC.",False,FOSL,Fossil Group Inc,US03DL,2021-03-12,33
1693,883587,BISYS GROUP INC,False,BSG,"Bisys Group, Inc.  (Delisted)",US06PY,2006-12-18,-6
1694,883670,LONE STAR STEAKHOUSE & SALOON INC,False,STAR,Lone Star Steakhouse  (Delisted),US05HD,2006-03-13,-3
1696,883702,ACME METALS INC /DE/,False,AMIIQ,Acme Metals Inc  (Delisted),US0BU4,2001-04-02,-4
1697,883811,IMPERIAL CREDIT INDUSTRIES INC,False,ICII,Imperial Credit Industries Inc  (Delisted),US0IZJ,2002-04-16,-4
1698,883902,"CORNERSTONE BUILDING BRANDS, INC.",False,CNR,Cornerstone Building Brands Inc  (Delisted),US08MZ,2021-03-04,9
1699,883945,USA TRUCK INC,False,USAK,USA Truck Inc  (Delisted),US05TC,2021-02-24,10
1700,883948,ATLANTIC UNION BANKSHARES CORP,False,AUB,Atlantic Union Bankshares Corp,US05RX,2021-02-26,34
1701,883976,RARE HOSPITALITY INTERNATIONAL INC,False,RARE,Rare Hospitality International Inc  (Delisted),US051W,2007-03-01,-3
1702,883977,CATALINA MARKETING CORP/DE,False,POS,Catalina Marketing Corp  (Delisted),US0942,2007-02-28,-11
1703,883979,POMEROY IT SOLUTIONS INC,False,PMRY,"Pomeroy IT Solutions, Inc  (Delisted)",US0NDA,2007-03-21,21
1704,883980,FIRST DATA CORP,False,FDC,First Data Corp  (Delisted),US07H4,2019-02-27,-2
1705,883984,ICU MEDICAL INC/DE,False,ICUI,ICU Medical Inc,US03S3,2021-02-26,34
1706,884064,OPTION CARE INC/DE,False,OPTN,Option Care Inc  (Delisted),US04OW,2007-03-16,-3
1707,884124,GALEY & LORD INC,True,GYLDQ,Galey & Lord Inc  (Delisted),US0AKF,2003-12-23,-3
1708,884144,ASURE SOFTWARE INC,False,ASUR,Asure Software Inc,US027G,2021-03-11,33
1709,884219,VIAD CORP,False,VVI,Viad Corp,US0A14,2021-03-02,33
1710,884318,METRICOM INC / DE,True,MCOMQ,Metricom Inc  (Delisted),US0KW7,2001-03-30,-3
1711,884382,PRIMEDIA INC,False,PRM,Primedia Inc  (Delisted),US0955,2009-03-16,21
1712,884497,MEDQUIST INC,False,MEDQ,MedQuist Inc  (Delisted),US0L08,2011-03-16,-3
1713,884614,UGI CORP /PA/,False,UGI,UGI Corp,US09WW,2021-11-19,22
1714,884624,ORTHOFIX MEDICAL INC.,False,OFIX,Orthofix Medical Inc,US04N3,2021-02-26,34
1715,884731,ARIAD PHARMACEUTICALS INC,False,ARIA,ARIAD Pharmaceuticals Inc  (Delisted),US025N,2016-02-29,-2
1716,885067,INTERMEDIA COMMUNICATIONS INC,False,ICIX,Intermedia Communications Inc  (Delisted),US03RR,2001-04-02,8
1717,885076,FIRST FEDERAL BANCORP INC/OH/,False,FFBZ,First Federal Bancorp Inc.  (Delisted),US03A6,2004-12-23,-3
1718,885245,BUCKLE INC,False,BKE,Buckle Inc,US06MT,2021-03-31,34
1719,885259,TRANSKARYOTIC THERAPIES INC,False,TKTX,Transkaryotic Therapies Inc  (Delisted),US05N8,2005-03-16,-3
1720,885306,CYNOSURE INC,False,CYNO,Cynosure Inc  (Delisted),US02WP,2017-02-28,-2
1721,885322,ANCHOR BANCORP WISCONSIN INC,False,ABCW,Anchor BanCorp Wisconsin Inc  (Delisted),US01WO,2016-03-11,-3
1723,885508,STRATUS PROPERTIES INC,False,STRS,Stratus Properties Inc,US05IH,2021-03-15,33
1724,885550,CREDIT ACCEPTANCE CORP,False,CACC,Credit Acceptance Corp,US02GI,2021-02-12,34
1725,885590,BAUSCH HEALTH COMPANIES INC.,False,BHC,Bausch Health Companies Inc,US0A0R,2021-02-24,34
1726,885694,COVEST BANCSHARES INC,False,COVB,CoVest Bancshares Inc  (Delisted),US02RJ,2003-03-27,-3
1727,885708,NUVEEN INVESTMENTS INC,False,JNC,Nuveen Investments Inc  (Delisted),US083D,2010-03-31,-3
1728,885725,BOSTON SCIENTIFIC CORP,False,BSX,Boston Scientific Corp,US06Q5,2021-02-23,34
1729,886035,GENERAL CABLE CORP /DE/,False,BGC,General Cable Corp  (Delisted),US06LM,2018-02-28,-2
1730,886046,ARROW INTERNATIONAL INC,False,ARRO,Arrow International Inc.  (Delisted),US025Z,2006-11-13,-3
1731,886128,FUELCELL ENERGY INC,False,FCEL,FuelCell Energy Inc,US0392,2021-12-29,22
1733,886137,FINISH LINE INC /IN/,False,FINL,Finish Line Inc  (Delisted),US03B5,2018-05-11,-2
1734,886163,LIGAND PHARMACEUTICALS INC,False,LGND,Ligand Pharmaceuticals Inc,US043E,2021-02-24,34
1736,886346,KADANT INC,False,KAI,Kadant Inc,US0851,2021-03-02,33
1737,886903,KRONOS INC,False,KRON,Kronos Inc  (Delisted),US0419,2006-12-13,-3
1738,886982,GOLDMAN SACHS GROUP INC,False,GS,The Goldman Sachs Group Inc,US07QR,2021-02-22,34
1739,887343,"COLUMBIA BANKING SYSTEM, INC.",False,COLB,Columbia Banking System Inc,US2GPO,2021-02-26,34
1740,887356,BRADLEES INC,True,BLEEQ,Bradlees Inc  (Delisted),US0D1W,2000-04-27,-3
1741,887568,ZOLL MEDICAL CORP,False,ZOLL,Zoll Medical Corp  (Delisted),US064K,2011-11-23,-2
1742,887591,FIBERMARK INC,False,FMKIQ,FiberMark Inc  (Delisted),US0AI7,2005-03-31,-3
1743,887596,CHEESECAKE FACTORY INC,False,CAKE,Cheesecake Factory Inc,US02GR,2021-02-24,34
1744,887637,RAILAMERICA INC /DE,False,RA,RailAmerica Inc  (Delisted),US098W,2012-02-23,-2
1745,887708,CARACO PHARMACEUTICAL LABORATORIES LTD,False,CPD,Caraco Pharmaceutical Laboratories Ltd  (Delisted),US004L,2010-06-09,-3
1746,887730,KEMET CORP,False,KEM,Kemet Corp  (Delisted),US085N,2020-05-28,-2
1747,887733,CENTRAL GARDEN & PET CO,False,CENT,Central Garden & Pet Co,US02KI,2021-11-23,22
1748,887905,LTC PROPERTIES INC,False,LTC,LTC Properties Inc,US08BN,2021-02-18,34
1749,887919,PREMIER FINANCIAL BANCORP INC,False,PFBI,Premier Financial Bancorp Inc  (Delisted),US04TF,2021-03-22,-3
1750,887936,"FTI CONSULTING, INC",False,FCN,FTI Consulting Inc,US07GX,2021-02-25,34
1753,888245,HOLLYWOOD CASINO CORP,False,HWD,Hollywood Casino Corp  (Delisted),US009F,2002-03-28,-3
1754,888455,PETCO ANIMAL SUPPLIES INC,False,PETC,Petco Animal Supplies Inc  (Delisted),US04T9,2006-03-31,-1
1755,888491,OMEGA HEALTHCARE INVESTORS INC,False,OHI,Omega Healthcare Investors Inc,US08W6,2021-02-22,34
1756,888504,LAYNE CHRISTENSEN CO,False,LAYN,Layne Christensen Co  (Delisted),US0428,2018-04-10,-3
1757,888711,EPRESENCE INC,False,EPRE,ePresence Inc  (Delisted),US035Q,2001-04-02,32
1758,888919,HCC INSURANCE HOLDINGS INC/DE/,False,HCC,HCC Insurance Holdings Inc  (Delisted),US07SZ,2015-02-27,-2
1759,888953,ONLINE RESOURCES CORP,False,ORCC,Online Resources Corp  (Delisted),US04P5,2012-03-14,-3
1760,889057,TULARIK INC,False,TLRK,Tularik Inc  (Delisted),US05NK,2004-03-05,-3
1761,889331,LITTELFUSE INC /DE,False,LFUS,Littelfuse Inc,US0437,2021-02-18,34
1762,889609,"CONSUMER PORTFOLIO SERVICES, INC.",False,CPSS,Consumer Portfolio Services Inc,US02S8,2021-03-10,33
1763,889936,"PRIVATEBANCORP, INC",False,PVTB,PrivateBancorp Inc  (Delisted),US04ZI,2017-03-01,-3
1764,890066,GLEN BURNIE BANCORP,False,GLBZ,Glen Burnie Bancorp,US03J3,2021-03-26,33
1765,890096,UNIROYAL TECHNOLOGY CORP,False,UTCIQ,Uniroyal Technology Corp  (Delisted),US0RI3,1999-12-23,21
1766,890319,TAUBMAN CENTERS INC,False,TCOpK.PFD,Taubman Centers Inc,US09P4,2020-02-27,-2
1768,890564,ASGN INC,False,ASGN,ASGN Inc,US06FL,2021-03-01,33
1769,890572,SPORTMART INC,False,SPMT,Sportmart Inc  (Delisted),US05FG,1997-05-05,-4
1770,890634,ALLIED HEALTHCARE INTERNATIONAL INC,False,AHCI,Allied HealthCare International Inc  (Delisted),US020A,2007-12-13,33
1771,890640,COREL CORP,False,CREL,Corel Corporation  (Delisted),US02SR,2008-02-08,9
1772,890662,FRITZ COMPANIES INC,False,FRTZ,Fritz Companies Inc  (Delisted),US03EH,2000-08-15,-3
1773,890801,"MCAFEE, INC.",False,MFE,McAfee Inc  (Delisted),US08ET,2011-02-28,-2
1774,890923,ZOLTEK COMPANIES INC,False,ZOLT,Zoltek Companies Inc  (Delisted),US064L,2013-12-17,-3
1775,890926,RADIAN GROUP INC,False,RDN,Radian Group Inc,US09A2,2021-02-26,34
1776,891014,MINERALS TECHNOLOGIES INC,False,MTX,Minerals Technologies Inc,US08K5,2021-02-19,34
1777,891024,"PATTERSON COMPANIES, INC.",False,PDCO,Patterson Companies Inc,US04SE,2021-06-23,22
1778,891098,STERLING BANCSHARES INC,False,SBIB,Sterling Bancshares Inc  (Delisted),US0580,2011-03-09,-3
1779,891103,"MATCH GROUP, INC.",False,MTCH,Match Group Inc,US03R4,2021-02-25,34
1780,891106,STERLING FINANCIAL CORP /WA/,False,STSA,Sterling Financial Corp  (Delisted),US05IL,2014-02-26,-2
1781,891166,"UNIVERSAL INSURANCE HOLDINGS, INC.",False,UVE,Universal Insurance Holdings Inc,US09YJ,2021-02-26,34
1783,891285,HA LO INDUSTRIES INC,True,HMLOQ,HA LO Industries  (Delisted),US0AKY,2001-04-02,-4
1784,891288,QUESTCOR PHARMACEUTICALS INC,False,QCOR,Questcor Pharmaceuticals Inc  (Delisted),US0508,2014-02-26,-2
1785,891461,GREENWICH AIR SERVICES INC,False,GASIA,Greenwich Air Services Inc  (Delisted),US03H1,1996-12-30,-3
1786,891531,BREED TECHNOLOGIES INC,True,BDTTZ,Breed Technologies  (Delisted),US0CSU,1998-09-29,-3
1787,892025,MARTEK BIOSCIENCES CORP,False,MATK,Martek Biosciences Corp  (Delisted),US047J,2010-12-29,-2
1788,892147,ACTION PERFORMANCE COMPANIES INC,False,ATN,Action Performance Companies Inc  (Delisted),US06GB,2004-12-14,-3
1789,892158,LAUREL CAPITAL GROUP INC,False,LARL,Laurel Capital Group Inc  (Delisted),US0422,2005-09-26,-3
1790,892533,HAGGAR CORP,False,HGGR,Haggar Corp  (Delisted),US03O0,2004-12-10,-3
1791,892537,MANTECH INTERNATIONAL CORP,False,MANT,Mantech International Corp  (Delisted),US0472,2021-02-19,10
1792,892553,CHART INDUSTRIES INC,False,GTLS,Chart Industries Inc,US03LQ,2021-03-01,33
1793,893160,VENTANA MEDICAL SYSTEMS INC,False,VMSI,Ventana Medical Systems Inc  (Delisted),US05W9,2007-02-16,-2
1794,893162,CREDENCE SYSTEMS CORP,False,CMOS,Credence Systems Corp  (Delisted),US02PA,2008-01-17,-3
1796,893538,SM ENERGY CO,False,SM,SM Energy Co,US09IJ,2021-02-18,34
1797,893577,CARRAMERICA REALTY CORP,False,CRE,CarrAmerica Realty Corp  (Delisted),US070T,2006-02-22,-2
1799,893816,INFOCROSSING INC,False,IFOX,Infocrossing Inc  (Delisted),US03SZ,2007-03-16,-3
1800,893847,"HAWTHORN BANCSHARES, INC.",False,HWBK,Hawthorn Bancshares Inc,US03QS,2021-03-12,33
1801,893955,STUDENT LOAN CORP,False,STU,Student Loan Corp  (Delisted),US09MG,2010-02-26,-2
1803,894081,"AIR TRANSPORT SERVICES GROUP, INC.",False,ATSG,Air Transport Services Group Inc,US0289,2021-03-01,33
1805,894232,DRYPERS CORP,True,DYPR,Drypers Corp  (Delisted),US0AG4,2000-03-29,-3
1806,894253,PEROT SYSTEMS CORP,False,PER,Perot Systems Corporation  (Delisted),US0908,2009-02-25,-2
1807,894315,SITE CENTERS CORP.,False,SITC,SITE Centers Corp,US074W,2021-02-25,34
1808,894405,ARCBEST CORP /DE/,False,ARCB,ArcBest Corp,US0259,2021-02-26,34
1809,894490,BANKUNITED FINANCIAL CORP,False,BKUNQ,BankUnited Financial Corp  (Delisted),US0D1C,2007-11-29,-2
1810,894508,COMMUNITY BANKSHARES INC /SC/,False,SCB,Community Bankshares Inc/SC/  (Delisted),US00GA,2008-03-31,-3
1812,894651,GREAT AMERICAN FINANCIAL RESOURCES INC,False,GFR,Great American Financial Resources Inc  (Delisted),US07N4,2007-02-28,-2
1813,894671,OHIO VALLEY BANC CORP,False,OVBC,Ohio Valley Banc Corporation,US04Q9,2021-03-24,33
1814,895094,SECURITY FIRST CORP,False,SFSL,Security First Corp  (Delisted),US05A7,1998-06-22,-3
1815,895126,CHESAPEAKE ENERGY CORP,False,CHK,Chesapeake Energy Corp,US29N7,2021-03-01,33
1816,895364,DUANE READE INC,False,DRD,Duane Reade Inc  (Delisted),US077Y,2004-03-11,-3
1818,895417,EQUITY LIFESTYLE PROPERTIES INC,False,ELS,Equity Lifestyle Properties Inc,US07BM,2021-02-23,34
1819,895447,SHOE CARNIVAL INC,False,SCVL,Shoe Carnival Inc,US0595,2021-03-26,34
1821,895565,SYNAGRO TECHNOLOGIES INC,False,SYGR,Synagro Technologies  (Delisted),US05JW,2007-03-02,-3
1822,895655,JARDEN CORP,False,JAH,Jarden Corp  (Delisted),US081Y,2016-02-26,-2
1823,895663,GLOBAL INDUSTRIES LTD,False,GLBL,Global Industries Ltd  (Delisted),US03J1,2011-02-25,-2
1824,895728,ENBRIDGE INC,False,ENB,Enbridge Inc,US07CB,2021-02-12,34
1825,895812,GATEWAY INC,False,GTW,Gateway Inc  (Delisted),US07RR,2007-02-26,-2
1826,896156,ETHAN ALLEN INTERIORS INC,False,ETD,Ethan Allen Interiors Inc,US07ES,2021-08-19,22
1827,896159,CHUBB LTD,False,CB,Chubb Ltd,US06S0,2021-02-25,34
1828,896262,AMEDISYS INC,False,AMED,Amedisys Inc,US022G,2021-02-25,34
1829,896264,USANA HEALTH SCIENCES INC,False,USNA,Usana Health Sciences Inc,US09YB,2021-03-02,33
1830,896622,APTARGROUP INC,False,ATR,AptarGroup Inc,US06GE,2021-02-19,34
1832,896878,INTUIT INC,False,INTU,Intuit Inc,US03VG,2021-09-08,22
1833,897067,CYMER INC,False,CYMI,Cymer Inc  (Delisted),US02WN,2013-02-15,-2
1834,897077,ALAMO GROUP INC,False,ALG,Alamo Group Inc,US06BM,2021-02-26,34
1835,897429,"CHICO'S FAS, INC.",False,CHS,Chico's FAS Inc  (Delisted),US06VF,2021-03-09,22
1836,897448,AMARIN CORP PLC\UK,False,AMRN,Amarin Corp PLC,US0232,2021-02-25,34
1837,897509,FLAG FINANCIAL CORP,False,FLAG,FLAG Financial Corp  (Delisted),US03BP,2006-03-16,-3
1838,897723,SANMINA CORP,False,SANM,Sanmina Corp,US057E,2021-11-12,22
1839,897940,NFO WORLDWIDE INC,False,NFO,NFO Worldwide Inc  (Delisted),US08NX,2000-03-29,-3
1840,898174,REINSURANCE GROUP OF AMERICA INC,False,RGA,Reinsurance Group of America Inc,US09B0,2021-02-26,34
1841,898293,JABIL INC,False,JBL,Jabil Inc,US0825,2021-10-22,22
1842,898437,"ANIKA THERAPEUTICS, INC.",False,ANIK,Anika Therapeutics Inc,US023S,2021-03-05,33
1843,898624,NSD BANCORP INC,False,NSDB,NSD Bancorp Inc  (Delisted),US04JP,2003-03-28,9
1845,898777,INTERPOOL INC,False,IPX,Interpool Inc  (Delisted),US080U,2007-03-09,-3
1846,899051,ALLSTATE CORP,False,ALL,Allstate Corp,US06BP,2021-02-22,34
1847,899240,SUNGLASS HUT INTERNATIONAL INC,False,RAYS,Sunglass Hut International  (Delisted),US0523,2000-04-19,9
1850,899629,ACADIA REALTY TRUST,False,AKR,Acadia Realty Trust,US06BC,2021-02-22,34
1852,899652,CINERGY CORP,False,CIN,Cinergy Corp  (Delisted),US06VZ,2006-03-02,-3
1853,899689,VORNADO REALTY TRUST,False,VNO,Vornado Realty Trust,US0A02,2021-02-16,34
1854,899723,OM GROUP INC,False,OMG,OM Group Inc  (Delisted),US08WR,2015-03-02,-3
1855,899751,TITAN INTERNATIONAL INC,False,TWI,Titan International Inc,US09V1,2021-03-04,33
1856,899866,"ALEXION PHARMACEUTICALS, INC.",False,ALXN,Alexion Pharmaceuticals Inc  (Delisted),US0220,2021-02-08,-2
1858,900075,COPART INC,False,CPRT,Copart Inc,US02S4,2021-09-27,22
1859,900349,"PERRY ELLIS INTERNATIONAL, INC",False,PERY,Perry Ellis International Inc  (Delisted),US04T7,2018-04-17,-3
1860,900708,BELL MICROPRODUCTS INC,False,BELM,Bell Microproducts Inc  (Delisted),US02BD,2010-03-26,-3
1861,901219,HUMAN GENOME SCIENCES INC,False,HGSI,Human Genome Sciences Inc  (Delisted),US03O4,2012-02-28,-2
1862,902270,LENOX GROUP INC,True,LENXQ,Lenox Group Inc  (Delisted),US0ANS,2008-03-13,-3
1863,902279,LEVITZ FURNITURE INC,False,LVFIQ,Levitz Furniture Inc  (Delisted),US0KPC,1999-07-14,8
1865,902789,MCB FINANCIAL CORP,False,MCB,MCB Financial Corp  (Delisted),US00BG,2001-03-29,-3
1866,902791,BARRETT BUSINESS SERVICES INC,False,BBSI,Barrett Business Services Inc,US02AG,2021-03-08,33
1867,903127,POST PROPERTIES INC,False,PPSPRA.PFD,Post Properties Inc,US094I,2016-02-26,-2
1868,903129,GENTHERM INC,False,THRM,Gentherm Inc,US05MO,2021-03-01,33
1869,903419,ALERUS FINANCIAL CORP,False,ALRS,Alerus Financial Corp,US0BR8,2021-03-12,33
1870,904020,FLYI INC,True,FLYIQ,FLYi Inc  (Delisted),US0H1I,2005-03-16,-3
1871,904978,SUN HEALTHCARE GROUP INC,False,SUNH,Sun Healthcare Group Inc  (Delisted),US05IY,2012-03-01,-3
1872,905722,HUNTCO INC,False,HCOIQ,Huntco Inc  (Delisted),US0IDG,2000-03-30,9
1873,905895,HOLLYWOOD ENTERTAINMENT CORP,False,HLYW,Hollywood Entertainment Corp  (Delisted),US0AKW,2005-03-17,-3
1874,906107,EQUITY RESIDENTIAL,False,EQR,Equity Residential,US07DW,2021-02-18,34
1875,906113,KEYSTONE PROPERTY TRUST,False,KTR,Keystone Property Trust  (Delisted),US088I,2004-03-10,-3
1877,906163,NVR INC,False,NVR,NVR Inc,US08TW,2021-02-12,34
1879,906326,RURAL/METRO CORP /DE/,False,RURL,Rural/Metro Corp  (Delisted),US056H,2010-09-08,-3
1880,906345,CAMDEN PROPERTY TRUST,False,CPT,Camden Property Trust,US070K,2021-02-18,34
1881,906465,QCR HOLDINGS INC,False,QCRH,QCR Holdings Inc,US0509,2021-03-12,33
1882,906469,WASHINGTON GROUP INTERNATIONAL INC,False,WNG,Washington Group International Inc  (Delisted),US0A3Q,2007-02-26,-2
1883,906524,HOME STATE HOLDINGS INC,False,HOMH,Home State Holdings Inc  (Delisted),US0IO8,1997-04-15,-4
1884,906525,METROCALL INC,False,MTOH,Metrocall Holdings Inc  (Delisted),US04F5,2001-04-02,32
1885,906551,QRS CORP,False,QRSI,QRS Corp  (Delisted),US0510,2001-04-02,32
1886,906553,BOYD GAMING CORP,False,BYD,Boyd Gaming Corp,US06R3,2021-03-01,33
1887,906709,NEKTAR THERAPEUTICS,False,NKTR,Nektar Therapeutics,US04IL,2021-02-26,34
1888,906780,EMPIRE RESORTS INC,False,NYNY,Empire Resorts Inc,US04M7,2019-03-15,-3
1889,906933,SHURGARD STORAGE CENTERS INC,False,SHU,Shurgard Storage Centers  (Delisted),US09HJ,2006-03-20,-3
1890,907242,MONARCH CASINO & RESORT INC,False,MCRI,Monarch Casino & Resort Inc,US048X,2021-03-12,33
1891,907254,"SAUL CENTERS, INC.",False,BFS,Saul Centers Inc,US06LF,2021-02-25,34
1892,907410,ESS TECHNOLOGY INC,False,ESST,ESS Technology Inc  (Delisted),US036P,2005-03-16,33
1893,907687,ACTEL CORP,False,ACTL,Actel Corp  (Delisted),US01Y4,2010-03-15,-3
1894,908255,BORGWARNER INC,False,BWA,BorgWarner Inc,US06QL,2021-02-22,34
1895,908440,MANUGISTICS GROUP INC,False,MANU,Manugistics Group Inc  (Delisted),US0473,2006-05-15,-2
1897,908937,SIRIUS XM HOLDINGS INC.,False,SIRI,Sirius XM Holdings Inc,US05BS,2021-02-02,34
1899,909111,COLONIAL PROPERTIES TRUST,False,CLP,Colonial Properties Trust  (Delisted),US06WR,2013-02-28,-2
1900,909281,ONEOK PARTNERS LP,False,OKS,ONEOK Partners LP  (Delisted),US08WK,2017-02-28,-2
1901,909326,ASYST TECHNOLOGIES INC,True,ASYTQ,Asyst Technologies Inc  (Delisted),US0CBF,2008-06-12,-3
1902,909494,TUCOWS INC /PA/,False,TCX,Tucows Inc,US05LP,2021-03-03,33
1903,909791,ULTRATECH INC,False,UTEK,Ultratech Inc  (Delisted),US05TV,2017-03-01,-3
1905,909815,IPC HOLDINGS LTD,False,IPCR,IPC Holdings Ltd  (Delisted),US03VZ,2009-02-27,-2
1906,909832,COSTCO WHOLESALE CORP /NEW,False,COST,Costco Wholesale Corp,US02RH,2021-10-06,22
1907,909950,ALLIED HOLDINGS INC,False,AHIZQ,Allied Holdings Inc  (Delisted),US0BKC,2007-05-24,-5
1908,909990,WILD OATS MARKETS INC,False,OATS,Wild Oats Markets Inc  (Delisted),US04MD,2007-03-15,-3
1909,910058,DETROIT DIESEL CORP,False,DDC,Detroit Diesel Corp  (Delisted),US074Q,2000-03-22,-3
1910,910073,NEW YORK COMMUNITY BANCORP INC,False,NYCB,New York Community Bancorp Inc,US08UT,2021-02-26,34
1911,910079,BEDFORD PROPERTY INVESTORS INC/MD,False,BED,Bedford Property Investors Inc  (Delisted),US06KV,2006-03-15,-3
1912,910322,ASTORIA FINANCIAL CORP,False,AFPRC.PFD,Astoria Financial Corporation,US068V,2017-02-28,-2
1913,910521,DECKERS OUTDOOR CORP,False,DECK,Deckers Outdoor Corp,US0757,2021-05-28,22
1914,910606,REGENCY CENTERS CORP,False,REG,Regency Centers Corp,US09A7,2021-02-17,34
1915,910612,CBL & ASSOCIATES PROPERTIES INC,False,CBL,CBL & Associates Properties Inc,US2DC4,2021-04-08,32
1916,910619,MONACO COACH CORP /DE/,True,MCOAQ,Monaco Coach Corp  (Delisted),US0KW6,2008-03-13,-3
1917,910620,WICKES INC,False,WIKSQ,Wickes Inc  (Delisted),US0S32,2002-03-29,9
1918,910638,3D SYSTEMS CORP,False,DDD,3D Systems Corp,US074R,2021-03-05,33
1919,910721,J JILL GROUP INC,False,JILL,J Jill Group Inc  (Delisted),US03YN,2006-03-16,-3
1920,911109,MOBILE MINI INC,False,MINI,Mobile Mini Inc  (Delisted),US04BM,2020-02-03,-2
1921,911115,ATCHISON CASTING CORP,True,AHNCQ,Atchison Casting Corp  (Delisted),US0BKL,2002-10-16,-4
1922,911147,CENTURY CASINOS INC /CO/,False,CNTY,Century Casinos Inc,US02QB,2021-03-12,33
1923,911177,CASELLA WASTE SYSTEMS INC,False,CWST,Casella Waste Systems Inc,US02W5,2021-02-19,34
1924,911215,CHELSEA PROPERTY GROUP INC,False,CPG,"Chelsea Property Group, Inc.  (Delisted)",US06ZN,2004-03-03,-3
1925,911326,SYNAGEVA BIOPHARMA CORP,False,GEVA,Synageva BioPharma Corp  (Delisted),US03I2,2015-02-26,-2
1926,911360,PANAMERICAN BEVERAGES INC,False,PB,PanAmerican Beverages Inc  (Delisted),US08YI,2003-03-28,-3
1927,911361,SPIEKER PROPERTIES INC,False,SPK,Spieker Properties Inc  (Delisted),US09K7,2001-03-23,-3
1930,911583,STEINWAY MUSICAL INSTRUMENTS INC,False,LVB,Steinway Musical Instruments Inc  (Delisted),US08BW,2013-03-14,-3
1931,911626,ULTIMATE ELECTRONICS INC,True,ULTEQ,Ultimate Electronics Inc  (Delisted),US0AYF,2004-04-16,-3
1932,911635,ASSOCIATED ESTATES REALTY CORP,False,AEC,Associated Estates Realty Corp  (Delisted),US0685,2015-02-18,0
1933,911935,GREENPOINT FINANCIAL CORP,False,GPT,GreenPoint Financial Corp  (Delisted),US07PZ,2004-03-10,-3
1934,912048,PACIFIC CREST CAPITAL INC,False,PCCI,Pacific Crest Capital  (Delisted),US04RT,2003-03-31,-3
1935,912088,SOLA INTERNATIONAL INC,False,SOL,Sola International Inc  (Delisted),US09JJ,2004-06-24,-3
1936,912093,VIAVI SOLUTIONS INC.,False,VIAV,Viavi Solutions Inc,US05V9,2021-08-23,22
1937,912145,AMERISTAR CASINOS INC,False,ASCA,Ameristar Casinos Inc  (Delisted),US026K,2013-02-28,-2
1938,912183,CUBIST PHARMACEUTICALS INC,False,CBST,Cubist Pharmaceuticals Inc  (Delisted),US02IP,2014-02-25,-2
1939,912242,MACERICH CO,False,MAC,Macerich Co,US08CL,2021-02-24,34
1940,912263,TALBOTS INC,False,TLB,Talbots Inc  (Delisted),US09RB,2012-04-12,-3
1941,912264,LOUIS DREYFUS NATURAL GAS CORP,False,LD,Louis Dreyfus Natural Gas Corp  (Delisted),US089D,2001-03-01,-3
1942,912295,GC COMPANIES INC,False,GCX,GC Companies Inc  (Delisted),US07M7,2001-01-29,-3
1943,912393,CHATEAU COMMUNITIES INC,False,CPJ,Chateau Communities Inc  (Delisted),US06ZP,2003-03-31,-3
1944,912428,WESTERFED FINANCIAL CORP,False,WSTR,WesterFed Financial Corp  (Delisted),US061N,1999-09-24,-3
1945,912463,GUESS INC,False,GES,Guess? Inc,US07MY,2021-04-09,33
